customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ID0702354815,2019-10-30,Thompson,"[('iStream', 1), ('Toshika 750', 2)]",8790.0,76.56,-37.8064859,144.94197509999998,5,8427.06,Spring,False,0.8216,five stars great phone at an excellent price!,1.0
ID1152560936,2019-06-22,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",16455.0,81.61,-37.798879,144.9516355,15,14068.36,Winter,True,1.5872,"i think that the digico candle tablet was a great purchase for my teenage daughter and grandson, very easy to operate. it kept them entertained for hours while we were traveling on the train for vacation.",1.0
ID3774998964,2019-01-21,Bakers,"[('Universe Note', 1), ('Olivia x460', 2), ('Thunder line', 1)]",8080.0,77.44,-37.8077901,144.9795551,5,7753.44,Summer,False,1.4004,"huawei mate p20 muy buen celular, todo llegó perfecto",1.0
ID1833110275,2019-01-12,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",18730.0,93.77,-37.819497999999996,144.960084,25,14141.27,Summer,True,0.8385,excelent the product complies with the published and very good quality,1.0
ID2176972931,2019-10-06,Bakers,"[('iAssist Line', 1), ('iStream', 1)]",2375.0,107.52,-37.8042708,145.01116059999998,0,2482.52,Spring,True,1.5391,works great as expected works great as expect!,1.0
ID6138708862,2019-08-08,Bakers,"[('iStream', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",6160.0,67.7,-37.8014312,144.9797686,5,5919.7,Winter,False,1.6609,five stars best deal of the year,1.0
ID4740821307,2019-04-06,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",10610.0,81.51,-37.803352399999994,144.9499935,25,8039.01,Autumn,True,1.069,phone good,1.0
ID2383211220,2019-03-11,Nickolson,"[('Thunder line', 2), ('iStream', 2)]",4660.0,66.51,-37.813499900000004,144.9655868,5,4493.51,Autumn,False,0.6657,i recommend this phone great phone,1.0
ID0331143090,2019-07-04,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330.0,68.72,-37.799510600000005,144.9687729,10,6665.72,Winter,True,2.1255,"nice looking phone but it just wouldn't accept service this phone would not receive service no matter what!spent 6over hrs.in a verizon store!the phone came with original owners music,email,and ohone numbers on it already!nice looking phone but it just wouldn't accept service!im giving it a one star,and thats for looks:(",0.0
ID0767594382,2019-02-15,Nickolson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350.0,95.75,-37.8070286,144.9709445,15,9743.25,Summer,True,1.2934,five stars one of the best phones i have ever had .. and fast shipping :),1.0
ID0777753004,2019-06-23,Thompson,"[('Universe Note', 2), ('pearTV', 2), ('iStream', 1)]",19670.0,51.56,-37.805912899999996,144.95575680000002,15,16771.06,Winter,False,1.0724,will not buy or recommend charging function broke right after return was unavailable. will not buy again or recommend.,0.0
ID0373002203,2019-03-28,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 2)]",13850.0,79.66,-37.803912,144.9885591,10,12544.66,Autumn,True,0.8962,"i love it it's a good celphone, i recommend it",1.0
ID0591203865,2019-04-10,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900.0,66.67,-37.8219347,144.9554417,25,5241.67,Autumn,False,1.2669,"i works great, very happy thanks i works great,very happy thanks.",1.0
ID5957906932,2019-09-12,Nickolson,"[('pearTV', 2), ('iStream', 2), ('Toshika 750', 2)]",21560.0,67.03,-37.805575899999994,144.97359680000002,15,18393.03,Spring,False,1.4923,extremely low in volume,0.0
ID1463620411,2019-08-02,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1), ('iStream', 1)]",8280.0,68.23,-37.8144638,145.00779599999998,5,7934.23,Winter,False,1.2117,"like new perfect, just like new!",1.0
ID0207141367,2019-06-04,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",14800.0,67.89,-37.8243649,144.9541727,5,14127.89,Winter,False,1.4436,so glad to order a phone without all of the advertising ... so glad to order a phone without all of the advertising the cell phone companies preinstall.. bought it on gold day at a good price.,1.0
ID6207152060,2019-07-19,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('Olivia x460', 2), ('iStream', 2)]",11240.0,53.49,-37.8080029,144.97432849999998,25,8483.49,Winter,False,1.2517,awful don't buy just crap,0.0
ID0361227455,2019-02-11,Bakers,"[('Alcon 10', 2), ('Universe Note', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",27895.0,104.89,-37.8011213,144.9762382,0,27999.89,Summer,True,1.9408,i liked thank you but don't have headphones 🤔 hi i bought universe note 8 but in box don't have headphones! i liked thank you but don't have headphones 🤔,1.0
ID3208518282,2019-06-27,Nickolson,"[('iAssist Line', 1), ('Universe Note', 1)]",5675.0,69.15,-37.803129299999995,144.9665929,15,4892.9,Winter,False,1.7411,five stars excellent transaction. as expected!,1.0
ID0528650475,2019-06-25,Thompson,"[('iStream', 2), ('Candle Inferno', 1)]",730.0,51.59,-37.821454200000005,144.94736519999998,5,745.09,Winter,False,0.9778,one star don't buy this phone,0.0
ID3268160207,2019-10-08,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270.0,108.71,-37.823488399999995,144.9861192,5,12715.21,Spring,True,1.5554,good product bad seller i like the product didn’t like the person who sold it to me,1.0
ID0575429350,2019-03-19,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175.0,82.73,-37.8187564,144.9832053,15,9581.48,Autumn,True,1.2008,great excelent,1.0
ID2291074009,2019-09-04,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 2), ('Thunder line', 2)]",31020.0,71.05,-37.813205100000005,144.95154250000002,25,23336.05,Spring,False,0.3978,purchased the device for my son to take full benefits of his gold account. a decent device with reasonable features for the low cost.,1.0
ID1479905349,2019-07-04,Thompson,"[('Thunder line', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('Universe Note', 2)]",31610.0,78.73,-37.8211598,144.9554353,25,23786.23,Winter,True,1.1974,worth the money good solid phone with excellent battery life,1.0
ID0579992983,2019-06-24,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",4110.0,61.95,-37.807383200000004,144.94148769999998,0,4171.95,Winter,True,0.7666,🤨 used,0.0
ID0711331433,2019-03-19,Thompson,"[('pearTV', 1), ('iAssist Line', 1), ('Thunder line', 1), ('Olivia x460', 2)]",13165.0,67.69,-37.8072596,144.95739609999998,15,11257.94,Autumn,False,1.09,easy to use--amazing,1.0
ID1132023798,2019-09-04,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",13465.0,58.77,-37.8173951,144.9459075,10,12177.27,Spring,False,0.5355,"one star no warranty, the product is fabricated in vietnam and olivia us doesn't take any responsibility.",0.0
ID5232347246,2019-09-16,Thompson,"[('iStream', 2), ('Lucent 330S', 1)]",1530.0,80.49,-37.8115345,144.94900859999998,15,1380.99,Spring,True,0.2125,phone loses signal and won't text or call 80% of ... phone loses signal and won't text or call 80% of the time in areas all my other phones always had signal.,0.0
ID0122749830,2019-04-10,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('Thunder line', 1), ('pearTV', 1)]",13165.0,77.76,-37.813624299999994,144.94105580000002,0,13242.76,Autumn,True,0.5393,its a lucentrola great phone,1.0
ID0814520168,2019-09-05,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Thunder line', 1)]",12360.0,103.26,-37.811334499999994,144.958376,10,11227.26,Spring,True,1.0055,five stars just what i expected and works great.,1.0
ID0579504501,2019-06-28,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660.0,47.0,-37.813948700000005,144.949348,15,1458.0,Winter,False,0.2456,not used because i can't have verizon on it. not used because i can't have verizon on it.,0.0
ID5668009827,2019-05-24,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1), ('pearTV', 1)]",16175.0,68.16,-37.810702,145.01174319999998,10,14625.66,Autumn,False,1.4542,"why no click the bell in my door,for give me,my phone,in my hand for my daughter",1.0
ID6167230996,2019-08-08,Thompson,"[('Universe Note', 1), ('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 2)]",24880.0,49.71,-37.8170613,144.95344509999998,25,18709.71,Winter,False,0.7436,no llego nunca nunca me llego. mande mensajes a quien me lo vendió y jamás contestaron.,0.0
ID0452380549,2019-04-19,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",14860.0,54.23,-37.8254721,144.9531489,0,14914.23,Autumn,False,1.5217,wrong item was shipped we received an sm-j500f instead of an sm-j500h universe j5 phone unlocked,0.0
ID4754200389,2019-10-27,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Thunder line', 2)]",22410.0,67.08,-37.8161952,144.9287407,0,22477.08,Spring,False,1.6588,not good just like plastic cover,0.0
ID5630513723,2019-09-26,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405.0,100.39,-37.8171161,144.9527937,0,4505.39,Spring,True,0.7057,the most beautiful phone i’ve ever seen one of the most beautiful and fasters phones out there i highly recommend it.,1.0
ID5002595009,2019-01-23,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",20555.0,53.79,-37.8126705,144.95200119999998,10,18553.29,Summer,False,0.4338,"dont get wet dont get wet suppose to be water proof but,got wet and would not turn back on",0.0
ID2978797401,2019-06-29,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",14930.0,68.56,-37.811629499999995,145.0118642,0,14998.56,Winter,False,1.474,"the best phone in the world the best phone in the world! i put 4 stars for the package. it was completely broken, i was afraid to open it, because i thought that there was no phone or it was broken. fortunately, the phone was in place and works fine for 14 days. thanks for quick delivery!",1.0
ID3321892792,2019-02-09,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",9085.0,111.62,-37.7889148,144.9378629,0,9196.62,Summer,True,2.7659,five stars great!!,1.0
ID0577458160,2019-09-01,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",8240.0,99.86,-37.8186886,144.9781063,0,8339.86,Spring,True,0.7524,"best bang for the bug pros: good facial recognition better than my coworker alcon xr, fast, cheap cons: lucent voice not working, battery drains out fast especially when no wifi",1.0
ID2190478930,2019-01-30,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2), ('Toshika 750', 1)]",17370.0,70.91,-37.8151994,144.9636889,15,14835.41,Summer,False,0.6392,"five stars just like new, love this phone",1.0
ID2672310978,2019-02-12,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",24670.0,75.38,-37.8026079,144.98771269999997,5,23511.88,Summer,False,1.0553,"a very useful cell phone although i purchased a used phone, it is working perfectly and has none of the disadvantages of my old phone.",1.0
ID2967053356,2019-03-28,Bakers,"[('Alcon 10', 1), ('iStream', 1)]",9100.0,62.38,-37.807418,144.99891519999997,15,7797.38,Autumn,False,0.4328,great basic phone just what my daughter wanted. she is very happy with it.,1.0
ID5058108327,2019-03-23,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('pearTV', 2)]",24195.0,47.32,-37.8222105,144.9679533,5,23032.57,Autumn,False,0.4263,this item is no good... will only last for 3 months & digico basically tells you to f*** off,0.0
ID2187770690,2019-06-07,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('iStream', 1)]",8240.0,78.33,-37.8116075,144.9647411,25,6258.33,Winter,True,0.8854,"good graphics, fast charging, great bezzel i really like this phone the graphics is gorgeous, took it to metro pcs and had them switch my lg stylo 2 to this phone. work perfectly, the wifi works, i can download my apps and it super fast when charging.",1.0
ID0248746686,2019-08-14,Bakers,"[('pearTV', 2), ('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",21345.0,64.3,-37.8161578,144.9949905,5,20342.05,Winter,False,0.6862,"very good all right, phone is new, i recommend them, thanks",1.0
ID2696097098,2019-07-08,Nickolson,"[('Toshika 750', 1), ('pearTV', 1)]",10630.0,79.7,-37.8246357,144.959284,25,8052.2,Winter,True,1.1257,"it's a sturdy, simple phone this is the phone my husband who is legally blind is use to, so we have bought it over and over if and when he breaks his. it's a sturdy, simple phone. wish it had an easier way to charge it. overall my husband is happy, so we all are happy.",1.0
ID0576845253,2019-08-09,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910.0,78.99,-37.8229212,144.98747969999997,0,6988.99,Winter,True,1.5921,"great phone at a very nice price bought this phone for my daughter, and she's crazy about it. has a lot of features normally found on much more expensive phones, great battery life and very fast response. i totally recommend for people looking for great tech without paying stupid prices.",1.0
ID2187770690,2019-11-09,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Toshika 750', 2), ('Thunder line', 2)]",17685.0,102.04,-37.8116075,144.9647411,25,13365.79,Spring,True,0.8854,"brand new!!! the phone i received is brand new, purchased mine from abe's electronics. great phone for the money buttery smooth.",1.0
ID6167413265,2019-11-06,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1)]",13050.0,76.1,-37.8139949,144.96440769999998,25,9863.6,Spring,False,0.6832,6s plus works well,1.0
ID1492169340,2019-10-26,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175.0,68.62,-37.801810700000004,144.96364230000003,15,8717.37,Spring,False,1.8939,"useless in u.s. not sure if this is u.s.-specific, but assuming it is from the other reviews. this phone has two frustrating features: -ignores calls when i know i'm being called with full bars. -forever trying to download mms (aka group messages).",0.0
ID6167289318,2019-09-27,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1), ('pearTV', 2)]",18165.0,88.79,-37.8083078,144.9686756,15,15529.04,Spring,True,1.1477,claim hello informed that the package arrived and without the cell phone only the charger and the headphones,0.0
ID0054399741,2019-10-20,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",34075.0,78.84,-37.8022919,144.9496806,15,29042.59,Spring,False,1.1782,really good perfect and smooth operating system，reasonable price，the only drawback is the inability to plug in your headset directly on the phone,1.0
ID0287630666,2019-03-14,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",16140.0,61.8,-37.8038209,144.94737450000002,5,15394.8,Autumn,True,0.9858,"do not buy from legend wireless do not buy from legend wireless. received a phone that was advertised as new, but was used and no longer under warranty due to unauthorized repairs. impossible for a new phone to have an unauthorized repair.",0.0
ID3218293542,2019-06-02,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1)]",9870.0,65.53,-37.80493010000001,144.9528866,15,8455.03,Winter,False,1.0024,"easy grip love how it slides into my pocket. i've dropped it a couple times and no breakage, so i am under the impression they make these tough. like it a whole lot.",1.0
ID2281655419,2019-09-02,Bakers,"[('Olivia x460', 1), ('pearTV', 1)]",7535.0,102.72,-37.8030153,144.99304850000001,10,6884.22,Spring,True,0.8005,luv it.  it's a great product.,1.0
ID0260907244,2019-03-08,Bakers,"[('iAssist Line', 1), ('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",11575.0,68.42,-37.8226049,145.00937280000002,15,9907.17,Autumn,True,1.8752,two stars no battery. read the description. never implied the battery would not be present.,0.0
ID0775945819,2019-03-25,Nickolson,"[('Olivia x460', 2), ('pearTV', 1)]",8760.0,82.26,-37.806660799999996,144.96241469999998,10,7966.26,Autumn,True,1.4693,"four stars its okay, the phone did not come unlocked, but i managed to unlock the operator page",1.0
ID1224869069,2019-06-23,Thompson,"[('Universe Note', 2), ('Alcon 10', 2)]",24800.0,59.92,-37.812989,144.94076769999998,15,21139.92,Winter,True,0.5553,"one star this purchase was horrible the phone, the phone worked for less then 2 months",0.0
ID0781092635,2019-03-24,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Thunder line', 2), ('Toshika 750', 2)]",26400.0,65.31,-37.8022925,144.94239950000002,5,25145.31,Autumn,False,1.2264,great phone great phone from olivia,1.0
ID0591435396,2019-12-17,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640.0,85.3,-37.818017499999996,144.96944430000002,0,4725.3,Summer,True,0.065,very happy so far i was leery because this was my first renewed phone purchase. this is only my second day of having the phone but so far so good. phone had no scratches and connected successfully with straight talk. it sure was nice to save $300 by going renewed vs new.,1.0
ID1521014723,2019-03-15,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,66.06,-37.8008844,144.99302230000004,15,2888.06,Autumn,False,1.0327,"good camera, big memory, poor lte signal good camera, brilliant rich color, i use t-mobile network in california, missing lte signal, only one or two signal bars, this is very important or will be only a good camera. the shipping was on time.",1.0
ID2237633848,2019-02-24,Bakers,"[('Toshika 750', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",13280.0,73.96,-37.808986700000005,144.985233,15,11361.96,Summer,False,0.8865,congratulations on your speed! great job congratulations on the great work! super smartphone,1.0
ID0575384836,2019-08-29,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360.0,66.32,-37.8194662,144.9819554,5,19408.32,Winter,False,1.0951,excellent excellent,1.0
ID0580172911,2019-10-30,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",9700.0,94.13,-37.802178999999995,144.9346166,25,7369.13,Spring,True,1.6013,the digico inferno sucks the pictures and camera sucks and blurry as can be,0.0
ID0168377580,2019-09-28,Nickolson,"[('Toshika 750', 1), ('iStream', 1)]",4470.0,76.9,-37.8117055,144.9603483,10,4099.9,Spring,False,1.1149,speed i particularly like its speed. it does not take long to open an app or download anything.,1.0
ID2270151070,2019-11-01,Bakers,"[('iStream', 2), ('Universe Note', 2)]",7200.0,113.29,-37.8226651,145.0152877,5,6953.29,Spring,True,2.2582,aweaome awesome works wonderfull jus one thing needs a nano sim card a heads up,1.0
ID1833877038,2019-07-01,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",4540.0,78.55,-37.8044515,144.9432776,25,3483.55,Winter,True,0.9741,love my thunder. love playing music in my room,1.0
ID4315295113,2019-01-08,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130.0,73.26,-37.817661799999996,144.99578359999998,15,6983.76,Summer,False,0.8547,excellent speed in ingernet everything good,1.0
ID1224804759,2019-01-05,Thompson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400.0,77.26,-37.8132543,144.93868740000002,10,11237.26,Summer,True,0.7399,great phone but it died after 6 months this phone is dead after 6 months.,0.0
ID0207093449,2019-04-02,Bakers,"[('Universe Note', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('pearTV', 1)]",13070.0,80.05,-37.8079403,145.00879650000002,15,11189.55,Autumn,True,1.2147,love this phone love this phone. easy to use.,1.0
ID0361282814,2019-08-21,Bakers,"[('Thunder line', 2), ('pearTV', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",28380.0,68.82,-37.8015905,144.98209319999998,5,27029.82,Winter,False,1.4869,love it received the lucent g very fast and in great shape. had no problems at all with activation or service,1.0
ID0597633390,2019-03-06,Bakers,"[('Universe Note', 2), ('Toshika 750', 1)]",11220.0,82.42,-37.7998513,144.9812343,5,10741.42,Autumn,True,1.6706,awesome phone! awesome phone!,1.0
ID0571731481,2019-11-01,Thompson,"[('pearTV', 2), ('Universe Note', 2)]",19520.0,106.11,-37.8244158,144.94448219999998,0,19626.11,Spring,True,1.3268,as advertised just as advertised. a great phone for a great price in great condition,1.0
ID0578120667,2019-04-26,Thompson,"[('Thunder line', 2), ('pearTV', 2)]",16980.0,67.25,-37.824139100000004,144.94243459999998,0,17047.25,Autumn,False,1.3398,"nice phone, priced right i am disappointed in the battery life. started out well, but now has to be charged at least once a day. since the battery can't be replaced, i expected more from it. i like the phone otherwise, just wanted to go a couple days before i have to re-charge.",1.0
ID0777825195,2019-01-31,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('pearTV', 1)]",13175.0,83.51,-37.8040517,144.9581406,5,12599.76,Summer,True,1.3672,if you dont mind trouble shooting a new phone stay away from this phone. it began to malfunction within a couple of days. text messages go astray and so does the time on the clock. a little search online brought up a lot of people experiencing this same and similar problem since 2016,0.0
ID0777773673,2019-08-07,Thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125.0,66.62,-37.805337,144.950642,15,6972.87,Winter,False,0.875,"wow! i finally convinced my husband to ditch the blackberry and get a xp. we searched and searched and he really liked this phone, according to him this phone is more user friendly and easier to operate. ""i love my new phone"" are his exact words.",1.0
ID0026034673,2019-04-17,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1), ('Toshika 750', 2)]",17410.0,79.05,-37.811827799999996,144.9675751,0,17489.05,Autumn,True,0.7731,"great phone great shape, worked just fine with my cricket service.",1.0
ID0581736616,2019-12-04,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 1), ('iAssist Line', 1)]",4985.0,105.79,-37.8048149,144.9257383,10,4592.29,Summer,True,2.0699,like new! great phone for the price! it may be refurbished but it’s like new!,1.0
ID0026034662,2019-12-27,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('Thunder line', 2), ('Olivia x460', 2)]",15750.0,75.95,-37.8098683,144.9666843,5,15038.45,Summer,False,1.0036,user friendly love my new phone. it's very user friendly. so much fun!!! wish that i had gotten it sooner. maybe a little on the heavy side but it's ok.,1.0
ID0310957196,2019-11-21,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660.0,78.21,-37.8223544,144.9524944,10,4272.21,Spring,False,1.1786,easy to use and fast setup,1.0
ID2237521754,2019-07-08,Bakers,"[('Alcon 10', 1), ('Toshika 750', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",22810.0,47.85,-37.8106776,145.00064740000002,0,22857.85,Winter,False,0.4823,"horrible i hate this phone. half of the time, calls do not come through. the other half of the time, i cannot receive text messages. it has been a headache since i received it.",0.0
ID1657117689,2019-11-13,Bakers,"[('Alcon 10', 2), ('Universe Note', 1)]",21350.0,65.51,-37.8109943,145.010661,0,21415.51,Spring,False,1.3614,sound quality is poor the phone has to be held with the bottom of the phone pointing at your mouth for the microphone to pick up your voice. the camera focus is slow.,0.0
ID1847879568,2019-07-29,Bakers,"[('iAssist Line', 2), ('iStream', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",7480.0,66.97,-37.8129073,145.0130137,0,7546.97,Winter,True,1.597,just ok is ok not great,0.0
ID0168377580,2019-02-02,Nickolson,"[('Universe Note', 1), ('pearTV', 2)]",16070.0,96.09,-37.8117055,144.9603483,0,16166.09,Summer,True,1.1149,excellent buy love it! the price was great on gold day! about 500$ cheaper than at the at&t store!,1.0
ID5864715489,2019-10-07,Bakers,"[('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 1)]",13240.0,76.87,-37.8006001,144.992611,5,12654.87,Spring,False,1.071,lit love the feel of it. and it came extra fast in the mail so yay me,1.0
ID5797758265,2019-07-16,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",19560.0,75.56,-37.8071223,144.944995,0,19635.56,Winter,True,0.6443,"fantastic phone, amazing value! phone is fast, great battery life, all apps work perfectly. very happy with this phone, cannot believe the price, definitely recommend! service on t-mobile is flawless, cannot imagine a better value out there for a phone.",1.0
ID0309346901,2019-12-23,Bakers,"[('iStream', 2), ('Toshika 750', 1)]",4620.0,74.5,-37.813628200000004,145.0047619,5,4463.5,Summer,False,0.9305,good item packaging is fine and the item is new as expected,1.0
ID2187983885,2019-08-16,Nickolson,"[('Thunder line', 2), ('pearTV', 2)]",16980.0,64.83,-37.8128141,144.96820209999998,10,15346.83,Winter,False,0.6544,"so amazing i am so in love with this phone, would take get another for a long time!!!",1.0
ID6167489408,2019-01-29,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",25900.0,78.85,-37.809289899999996,144.960402,5,24683.85,Summer,False,1.2316,"five stars absolutely the best! easy to use, takes fantastic pictures & perfect for those who use smart phones.",1.0
ID0304168536,2019-04-18,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Alcon 10', 1)]",11475.0,77.48,-37.822999700000004,144.9644869,15,9831.23,Autumn,True,0.6623,i wanted to see my security video cameras without having to use my phone. works great and extremely easy to set up.,1.0
ID4283908143,2019-07-22,Nickolson,"[('Toshika 750', 1), ('pearTV', 2)]",16940.0,67.18,-37.809608600000004,144.9756251,0,17007.18,Winter,False,1.1340000000000001,five stars phone was delivered as advertised excellent support.,1.0
ID3215192060,2019-02-13,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Universe Note', 1)]",8110.0,74.12,-37.809890700000004,144.9482742,25,6156.62,Summer,True,0.3274,screwed phone is still locked. unable to get any help with this !,0.0
ID6195295690,2019-10-06,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",16590.0,71.36,-37.8245778,145.01118490000002,10,15002.36,Spring,False,2.1454,"not as expected all printed materials (including packaging) in spanish, not english. further comment - this product (from reliant cellular) appears to be a returned item, as it had several alarms set. also, some (but not all) of the on-screen displays seem to be in spanish. quite disappointing, and not at all confidence inspiring.",0.0
ID6167357871,2019-12-18,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",13430.0,56.24,-37.8148807,144.974528,5,12814.74,Summer,False,0.6021,problem with olivia universe rugby pro phone just have some issues with this phone static when talking to someone cant here very well?,0.0
ID4362288153,2019-07-05,Thompson,"[('Lucent 330S', 1), ('iStream', 1)]",1380.0,84.08,-37.8012758,144.96375030000002,5,1395.08,Winter,True,1.9396,boost mobile? does this work for boost mobile?,1.0
ID6167417971,2019-08-11,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",23760.0,76.5,-37.812416,144.9692455,5,22648.5,Winter,True,0.6884,"my order came on time and was exactly what i ... my order came on time and was exactly what i ordered. i was impressed that it came in the original verizon package, and seems to be working very well.",1.0
ID6138708862,2019-01-18,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",18450.0,81.52,-37.8014312,144.9797686,25,13919.02,Summer,False,1.6609,"great phone in this price range. one of the best phone in this price range. well built, good camera though not the best, the battery retains for almost the entire day.",1.0
ID3213448165,2019-11-21,Thompson,"[('iStream', 2), ('Lucent 330S', 1)]",1530.0,65.74,-37.8079125,144.9614453,0,1595.74,Spring,False,1.3709,ok not what i exspected phone doesn't have much storage dpace i like the stylr of the phone but browser always seems yo stop unexspectedly. sigh,0.0
ID0591398356,2019-04-06,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",15580.0,79.76,-37.821418,144.9614566,0,15659.76,Autumn,True,0.7781,great tablet for under $100. hd quality and it works just as good as any tablet.,1.0
ID0387152998,2019-10-12,Thompson,"[('pearTV', 1), ('Alcon 10', 1)]",15260.0,99.37,-37.8084895,144.945285,5,14596.37,Spring,True,0.4914,better than new delivered on time. better than new.,1.0
ID4391708622,2019-01-09,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",27770.0,94.56,-37.8220494,144.96010890000002,5,26476.06,Summer,True,0.915,easy to set up and use and free of all ... easy to set up and use and free of all the junk that normally comes with a verizon store bought phone....and less costly!,1.0
